trajectory,time,wealth,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
131,7,84.8641709052249,0.0,0.0,1.0,0.0,0.0,0.0,RL
131,8,86.91938441627101,0.999994695186615,0.0,0.0,0.0,0.0,0.0,RL
131,9,105.61874155639637,0.9999993443489075,0.0,0.0,0.0,0.0,0.0,RL
131,10,108.70613472682166,,,,,,,RL
132,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
132,1,103.09328118782197,0.032007068395614624,0.05602620542049408,0.5939010381698608,0.2795385718345642,0.0,0.03852706030011177,RL
132,2,103.94943908720495,0.0455925427377224,0.0345991849899292,0.6246896982192993,0.2951184809207916,0.0,0.0,RL
132,3,99.57067351873452,0.04564739018678665,0.007480604574084282,0.6412609815597534,0.3056109547615051,0.0,0.0,RL
132,4,98.25464577998191,0.059390388429164886,0.0,0.6344497203826904,0.3061598837375641,0.0,0.0,RL
132,5,103.4325113931766,0.12156274169683456,0.0,0.5896007418632507,0.28883641958236694,0.0,0.0,RL
132,6,90.22947035966672,0.11038423329591751,0.0,0.5652353763580322,0.3243800699710846,0.0,0.0,RL
132,7,96.83811754886308,0.9999987483024597,0.0,0.0,0.0,0.0,0.0,RL
132,8,112.27099522375457,0.9999995231628418,0.0,0.0,0.0,0.0,0.0,RL
132,9,89.41588435635406,0.999997615814209,0.0,0.0,0.0,0.0,0.0,RL
132,10,93.70667754917325,,,,,,,RL
133,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
133,1,107.94232711784953,0.04330957680940628,0.05000413954257965,0.5927643179893494,0.27844879031181335,0.0,0.03547314554452896,RL
133,2,114.09065198836619,0.07235242426395416,0.021053003147244453,0.6167731285095215,0.28982141613960266,0.0,0.0,RL
133,3,123.4648244459955,0.11430677771568298,0.0,0.6029951572418213,0.28269800543785095,0.0,0.0,RL
133,4,128.907372502244,0.1542947143316269,0.0,0.5757889151573181,0.2699163556098938,0.0,0.0,RL
133,5,126.99931538459938,0.1932251900434494,0.0,0.5475739240646362,0.259200781583786,0.0,0.0,RL
133,6,101.96152263371988,0.2094375193119049,0.0,0.5198737382888794,0.270688533782959,0.0,0.0,RL
133,7,110.36931361686574,0.5238276720046997,0.0,0.29423263669013977,0.18193940818309784,0.0,0.0,RL
133,8,126.24138577517688,0.9501127004623413,0.0,0.006804905831813812,0.0430821068584919,0.0,0.0,RL
133,9,144.7502874300359,0.9999997615814209,0.0,0.0,0.0,0.0,0.0,RL
133,10,159.457568810106,,,,,,,RL
134,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
134,1,101.44311063436298,0.028009803965687752,0.05818073824048042,0.5942923426628113,0.2798992097377777,0.0,0.03961784020066261,RL
134,2,105.44717768592054,0.049815110862255096,0.0324278250336647,0.6234437823295593,0.2943132519721985,0.0,0.0,RL
134,3,100.28129409949835,0.048296310007572174,0.006298889871686697,0.6403547525405884,0.30504995584487915,0.0,0.0,RL
134,4,99.55640480236137,0.06536047905683517,0.0,0.6306608319282532,0.30397850275039673,0.0,0.0,RL
134,5,99.07901721402283,0.09947457164525986,0.0,0.6029815673828125,0.2975437641143799,0.0,0.0,RL
134,6,81.4936804882351,0.0,0.0,0.5691235065460205,0.4308754801750183,0.0,0.0,RL
134,7,82.95177422174577,0.0,0.0,1.0,0.0,0.0,0.0,RL
134,8,83.35886930054299,0.0,0.0,1.0,0.0,0.0,0.0,RL
134,9,83.77226621418662,0.9999638199806213,0.0,0.0,0.0,0.0,0.0,RL
134,10,74.90537398227953,,,,,,,RL
135,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
135,1,103.35283209040954,0.03262857347726822,0.05569231137633324,0.593839704990387,0.27948135137557983,0.0,0.03835798427462578,RL
135,2,107.90102650636076,0.05651920288801193,0.02900523878633976,0.6214631199836731,0.2930123507976532,0.0,0.0,RL
135,3,112.87311937307412,0.08822834491729736,0.0,0.6192011833190918,0.2925703823566437,0.0,0.0,RL
135,4,121.34132015760933,0.13717900216579437,0.0,0.5860322713851929,0.27678871154785156,0.0,0.0,RL
135,5,123.75889340267756,0.18624426424503326,0.0,0.5515212416648865,0.2622343897819519,0.0,0.0,RL
135,6,118.15922750276428,0.2532072961330414,0.0,0.500801146030426,0.2459915727376938,0.0,0.0,RL
135,7,112.48178063919534,0.4982297420501709,0.0,0.31630414724349976,0.18546579778194427,0.0,0.0,RL
135,8,110.08568181145135,0.999999463558197,0.0,0.0,0.0,0.0,0.0,RL
135,9,110.01304721782863,0.999999463558197,0.0,0.0,0.0,0.0,0.0,RL
135,10,89.66128565662176,,,,,,,RL
136,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
136,1,102.15391684452125,0.029741425067186356,0.05724584683775902,0.5941235423088074,0.27974453568458557,0.0,0.039144665002822876,RL
136,2,104.04721496928009,0.045871324837207794,0.03445545583963394,0.6246075630187988,0.29506564140319824,0.0,0.0,RL
136,3,105.21007112059867,0.06549859791994095,0.0,0.6335921883583069,0.300909161567688,0.0,0.0,RL
136,4,113.74040139766726,0.11677141487598419,0.0,0.598487138748169,0.2847413420677185,0.0,0.0,RL
136,5,113.47396785198617,0.1592116802930832,0.0,0.5671658515930176,0.27362239360809326,0.0,0.0,RL
