Date,AAPL,MSFT,AMZN,GOOGL,META,JPM,XOM,JNJ,NVDA,PG
2019-06-10,46.151145935058594,125.05783081054688,93.03150177001953,53.73202133178711,173.60731506347656,91.70387268066406,55.33312225341797,115.74479675292969,3.687873601913452,91.77861785888672
2019-06-11,46.6855583190918,124.58626556396484,93.18499755859375,53.64665985107422,176.86456298828125,91.98643493652344,55.28140640258789,116.37757110595703,3.745515823364258,92.33578491210938
2019-06-12,46.5369758605957,124.01094818115234,92.76599884033203,53.550392150878906,173.82579040527344,90.81458282470703,54.68312072753906,117.95943450927734,3.63246750831604,92.58902740478516
2019-06-13,46.527400970458984,124.79376220703125,93.51499938964844,54.141422271728516,176.23890686035156,91.03897094726562,55.16324234008789,117.15187072753906,3.683650016784668,93.62735748291016
2019-06-14,46.18948745727539,124.91635131835938,93.4834976196289,53.907684326171875,180.0721435546875,91.27169799804688,54.91948318481445,116.63567352294922,3.593707799911499,93.87218475341797
2019-06-17,46.465091705322266,125.2936019897461,94.30149841308594,54.28434371948242,187.69886779785156,90.77304077148438,55.466087341308594,116.09449005126953,3.6033971309661865,93.69490814208984
2019-06-18,47.5578727722168,127.47219848632812,95.06849670410156,54.847591400146484,187.16261291503906,92.0113754272461,55.94620895385742,116.7522201538086,3.79843807220459,92.52149963378906
2019-06-19,47.41887283325195,127.97205352783203,95.43949890136719,54.81135559082031,186.17947387695312,91.34649658203125,55.63597869873047,116.93537902832031,3.804401397705078,93.2137222290039
2019-06-20,47.7999267578125,129.160400390625,95.90950012207031,55.24260711669922,188.21524047851562,91.57920837402344,56.5888557434082,118.40070343017578,3.8287503719329834,94.32801818847656
2019-06-21,47.636959075927734,129.17926025390625,95.56500244140625,55.84653854370117,189.8140869140625,90.95589447021484,57.3866081237793,118.30078125,3.7706100940704346,93.87218475341797
2019-06-24,47.58903121948242,129.94320678710938,95.69499969482422,55.416290283203125,191.26397705078125,90.30760955810547,56.83999252319336,119.10841369628906,3.7929720878601074,94.82610321044922
2019-06-25,46.86769104003906,125.84062957763672,93.91349792480469,53.97120666503906,187.530029296875,89.55962371826172,56.33771896362305,120.09088897705078,3.763652801513672,94.3111572265625
2019-06-26,47.88139724731445,126.3121566772461,94.8915023803711,53.610923767089844,186.35821533203125,90.15803527832031,56.58146667480469,118.10100555419922,3.95695424079895,92.63125610351562
2019-06-27,47.86701202392578,126.51966857910156,95.21399688720703,53.42782211303711,188.18545532226562,90.45721435546875,56.00531005859375,117.13519287109375,4.055592060089111,92.6734619140625
2019-06-28,47.43085861206055,126.3404769897461,94.68150329589844,53.7339973449707,191.66119384765625,92.91728210449219,56.603633880615234,115.9612808227539,4.080437660217285,92.563720703125
2019-07-01,48.300777435302734,127.96263885498047,96.1094970703125,54.58755111694336,191.66119384765625,94.47976684570312,56.55192565917969,116.02784729003906,4.128639221191406,93.27281188964844
2019-07-02,48.583553314208984,128.8114471435547,96.71549987792969,55.21282958984375,193.6472930908203,94.57947540283203,55.93144607543945,116.585693359375,4.0307464599609375,94.10855865478516
2019-07-03,48.98616409301758,129.64137268066406,96.94999694824219,55.72843551635742,195.83204650878906,94.42884063720703,56.46329879760742,118.34243774414062,4.043667793273926,96.30339050292969
2019-07-05,48.94303512573242,129.26414489746094,97.14550018310547,56.20880126953125,195.03758239746094,94.98960876464844,56.234291076660156,117.03533172607422,3.9810550212860107,95.51834869384766
2019-07-08,47.93412399291992,129.16990661621094,97.61599731445312,55.42076110839844,194.4020233154297,94.47068786621094,56.49283218383789,117.36834716796875,3.906020402908325,96.27808380126953
2019-07-09,48.22648239135742,128.69830322265625,99.41500091552734,55.792945861816406,197.82810974121094,94.87242889404297,56.455902099609375,117.7346420288086,3.9085049629211426,95.31573486328125
2019-07-10,48.70337677001953,130.00927734375,100.87049865722656,56.617713928222656,201.32369995117188,94.59622192382812,57.253639221191406,117.56814575195312,3.9768314361572266,96.02481842041016
2019-07-11,48.348716735839844,130.5278778076172,100.05349731445312,56.77501678466797,199.83409118652344,95.50017547607422,57.29795455932617,116.65231323242188,4.131372451782227,96.556640625
2019-07-12,48.720157623291016,130.99949645996094,100.55000305175781,56.837547302246094,203.44883728027344,96.50454711914062,57.34227752685547,111.81502532958984,4.164416790008545,97.07159423828125
2019-07-15,49.177894592285156,130.99949645996094,101.04949951171875,57.0941162109375,202.4955291748047,95.3327865600586,56.93601989746094,112.1563949584961,4.155969619750977,97.48526763916016
2019-07-16,49.00773239135742,129.2830352783203,100.49500274658203,57.24051284790039,202.42599487304688,96.35389709472656,56.0865592956543,110.31640625,4.15125036239624,97.83135986328125
2019-07-17,48.73214340209961,128.51913452148438,99.60150146484375,56.90702438354492,200.40016174316406,95.40808868408203,55.75416946411133,109.78356170654297,4.2165937423706055,97.87358093261719
2019-07-18,49.285728454589844,128.66053771972656,98.8949966430664,56.93183898925781,199.38722229003906,95.97724914550781,55.28140640258789,109.9583969116211,4.228271961212158,98.08258056640625
2019-07-19,48.550018310546875,128.84918212890625,98.22599792480469,56.153221130371094,196.9840087890625,95.03144836425781,55.39223098754883,108.49307250976562,4.18503999710083,97.71722412109375
